Container_ID,Declaration_Date (YYYY-MM-DD),Declaration_Time,Trade_Regime (Import / Export / Transit),Origin_Country,Destination_Port,Destination_Country,HS_Code,Importer_ID,Exporter_ID,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours
42756910,2020-06-24,09:35:10,Import,BA,PORT_40,LR,620213,D1M9IFQ,7PN0VA5,321.2,22.0,21.586,LINE_618AAX,34.3
91457847,2020-06-24,05:09:27,Import,US,PORT_40,GG,731815,1VHJG03,H9NE890,6.16,2.8,2.906,LINE_MODE_40,65.6
64682149,2020-06-24,07:19:49,Import,JP,PORT_20,KE,392690,EI2HIES,E0D95P8,5.76,9.6,9.952,LINE_MODE_40,64.9
36163420,2020-06-24,20:03:40,Import,CN,PORT_20,FJ,620442,QHVO0JF,6H2BKO4,15158.0,260.0,253.812,LINE_MWIDNS,31.0
16538575,2020-06-24,17:42:55,Import,JP,PORT_30,KE,760200,SR0QPLC,V7U393R,1085742.0,110790.0,107876.223,LINE_MODE_40,23.3
16988488,2020-06-24,14:29:28,Import,JP,PORT_40,IR,711719,1ZNY80M,OTRVIBL,7.34,0.2,0.214,LINE_MODE_10,122.3
23607884,2020-06-24,13:28:44,Import,CN,PORT_20,MG,611599,9ZRHDTA,JMDGQXW,407.6,2.0,2.144,LINE_MODE_10,73.8
99863432,2020-06-24,12:22:32,Import,TH,PORT_40,HN,847170,Q3K38MM,J0R0NFP,2957.8,1.0,0.902,LINE_H35Z1A,16.8
20211280,2020-06-24,16:54:40,Import,CN,PORT_20,FJ,901910,4TNV14J,JHRK1O1,3120.0,600.0,627.72,LINE_6R3ROS,11.2
68760485,2020-06-24,08:28:05,Import,JP,PORT_30,DJ,391530,AAZ42G3,14MI81T,410476.5,26145.0,25326.662,LINE_H35Z1A,26.0
53127466,2020-06-24,07:53:46,Import,CN,PORT_40,MN,250100,H3VY3F1,PF1L1IG,1896200.0,19000.0,21938.16,LINE_MWIDNS,43.8
28168905,2020-06-24,11:41:45,Import,US,PORT_20,PY,850110,NX653B3,2RDQJ4A,8915.0,50.0,45.526,LINE_MODE_10,16.2
13437535,2020-06-24,20:18:55,Import,CN,PORT_40,PY,732690,RQKL0U3,FY7LARY,2688.3,1792.2,1780.909,LINE_MWIDNS,42.5
78451786,2020-06-24,18:25:46,Import,CN,PORT_40,CR,551529,L04I0P8,S1N2WHR,5226.9,7.0,7.302,LINE_MODE_10,75.2
89323354,2020-06-24,19:06:34,Import,CN,PORT_20,HU,961000,P39FTR4,YN3O2G6,12914.5,115.0,110.308,LINE_MODE_10,19.8
57701964,2020-06-24,06:43:24,Import,JP,PORT_10,CR,321519,260FVKY,WZDLSHJ,15886.8,108.0,108.454,LINE_MODE_40,43.5
92625755,2020-06-24,23:42:35,Import,CN,PORT_16,CA,950300,EN9YVX1,EX67J74,7364.0,28.0,27.544,LINE_MODE_10,35.9
66556928,2020-06-24,18:10:08,Import,ES,PORT_40,SI,220410,HMQ7Q53,1CN7YRL,8347.5,225.0,229.995,LINE_MWIDNS,55.3
91082246,2020-06-24,21:33:26,Import,JP,PORT_20,FJ,281512,XL30UX8,BXKQ68A,118.4,0.2,0.203,LINE_MWIDNS,49.4
73157195,2020-06-24,07:46:35,Import,CN,PORT_20,IR,847160,T5G96RA,41W8AHR,42842.7,181.0,174.43,LINE_MODE_10,22.7
85713878,2020-06-24,05:32:38,Import,US,PORT_30,PG,720449,UPFZ42G,7NT6NYA,9153.0,3390.0,3380.508,LINE_MODE_10,44.8
87129202,2020-06-24,22:25:22,Import,TH,PORT_20,BG,330499,2QKB0FV,MRHJ9NC,101873.2,572.0,613.985,LINE_MODE_40,173.8
49048215,2020-06-24,05:30:15,Import,JP,PORT_40,UG,950631,A3I31WW,ZSQA3KU,17948.75,41.5,39.579,LINE_MWIDNS,10.1
39064627,2020-06-24,10:09:07,Import,MY,PORT_20,AT,853950,1R8VHLM,I761S3M,4.94,1.9,2.047,LINE_MODE_10,9.8
60709596,2020-06-24,05:22:36,Import,FR,PORT_20,UZ,940169,KH22IR8,J4U3RF4,265229.2,3694.0,3650.411,LINE_MODE_10,38.9
29162970,2020-06-24,18:49:30,Import,CN,PORT_40,BA,842230,CL9T7ZZ,2FZMZJH,22871.2,44.0,41.853,LINE_MODE_40,8.5
34171589,2020-06-24,22:50:29,Import,CN,PORT_20,IR,71080,973NFG3,EYM2IAG,21216000.0,80000.0,81336.0,LINE_MODE_40,51.7
93587669,2020-06-24,07:18:29,Import,BG,PORT_40,BR,420221,UH2TL42,E0AGTLM,215.6,7.0,6.285,LINE_MODE_40,23.7
37120647,2020-06-24,15:29:27,Import,CN,PORT_40,ES,392690,6F9TSEF,YE6VVXT,101.4,169.0,175.371,LINE_MODE_10,71.6
69895130,2020-06-24,18:38:50,Import,JP,PORT_30,CR,390210,VP0R0C6,TI9UTLW,577.0,5.0,4.509,LINE_MODE_10,23.4
65315989,2020-06-24,07:23:49,Import,CN,PORT_16,GU,901839,A8AZP9J,9RPABA4,163.05,0.5,0.508,LINE_MODE_40,51.7
38181874,2020-06-24,05:08:34,Import,JP,PORT_40,MG,392410,4KTLKEM,DC8ZFRX,1225.7,875.5,874.8,LINE_MODE_40,40.2
78272248,2020-06-24,13:45:28,Import,CN,PORT_40,LB,854370,FWR1LMT,KGRAI0G,4.4,2.0,1.924,LINE_MODE_10,21.7
92653397,2020-06-24,16:35:17,Import,CN,PORT_40,UG,721190,DCPE48F,YB5P1BA,61656.1,26807.0,27147.449,LINE_MODE_10,55.1
75255839,2020-06-24,09:07:59,Import,CN,PORT_20,AM,761290,464DBUU,02VV475,169.06,7.9,8.229,LINE_MODE_10,74.2
75640437,2020-06-24,21:25:57,Import,JP,PORT_20,KR,630900,LQIJ1I2,UPMTAEY,198114.0,22260.0,22097.502,LINE_MODE_10,41.9
95715031,2020-06-24,12:46:31,Import,CN,PORT_20,EC,640299,2TSD24C,BKZTMTO,6126.88,59.6,62.324,LINE_MODE_10,10.9
75706401,2020-06-24,02:09:21,Import,FI,PORT_30,WS,843041,5E8H3AU,NDUICFT,3035130.0,20370.0,20587.959,LINE_MODE_40,47.8
25228715,2020-06-24,22:18:35,Import,VN,PORT_20,HU,620799,AKH16ZM,ACTXCR3,378436.2,1670.8,1676.982,LINE_MODE_10,49.1
50308531,2020-06-24,19:51:31,Import,JP,PORT_20,LB,852380,OS54C3J,HHRAH1P,134.5,1.0,0.996,LINE_MODE_10,43.9
45925776,2020-06-24,22:45:36,Import,CN,PORT_20,HU,852852,O1E5XTK,TPAJHUX,1689451.4,4361.0,4353.15,LINE_MODE_10,45.5
93590491,2020-06-24,10:37:31,Import,JP,PORT_56,DJ,520942,3OHZ3LF,A4I88L7,8839.05,16.5,16.759,LINE_MODE_10,57.1
95798058,2020-06-24,21:22:18,Import,JP,PORT_20,PY,853400,1FK2SZX,30KWO4D,12986.05,7.7,7.755,LINE_MODE_10,51.4
99317499,2020-06-24,03:35:39,Import,US,PORT_30,NG,870323,GAZWHE9,9JL6HGZ,19608.0,2580.0,2610.186,LINE_MODE_10,54.4
65730417,2020-06-24,08:38:57,Import,VN,PORT_20,TH,481890,DI7SGL1,CMB0136,1063147.14,7429.4,7449.459,LINE_MODE_10,48.5
21681059,2020-06-24,11:14:59,Import,TW,PORT_13,GG,681389,PYPC3MY,HQZR4QG,478.0,0.8,0.825,LINE_MODE_10,67.6
68410312,2020-06-24,08:43:52,Import,US,PORT_20,GU,330491,RHDGB6B,PF56GPT,4239.6,12.0,12.362,LINE_MODE_40,60.6
90909337,2020-06-24,13:27:37,Import,TR,PORT_40,SD,250810,WKMTC3C,T31A3E0,64568.84,2819.6,2939.997,LINE_W6UCD9,68.9
80424987,2020-06-24,16:28:27,Import,US,PORT_40,SI,382200,9DKL6Q3,H3RWZG0,549.88,0.4,0.387,LINE_MODE_40,19.4
91564817,2020-06-24,06:12:17,Import,CN,PORT_30,TH,940370,V4Q5Q43,7JUUMOF,32540.0,200.0,230.608,LINE_MODE_40,43.5
48119418,2020-06-24,09:18:18,Import,FR,PORT_20,CL,854081,52V8T8F,41W8AHR,2524700.0,100.0,104.472,LINE_MODE_10,107.0
29727807,2020-06-24,09:55:27,Import,DE,PORT_53,TH,841391,5BFUSI9,2Z7HP33,12298.82,207.4,198.627,LINE_MODE_10,18.8
97961671,2020-06-24,04:50:31,Import,CN,PORT_16,HN,620462,62HYRL6,HBJXEK9,841.8,6.0,6.154,LINE_MODE_10,63.7
26192119,2020-06-24,01:39:19,Import,GB,PORT_20,DJ,391190,LJCVX6K,OS92FIS,10106.25,24.5,28.171,LINE_MODE_40,42.7
40019545,2020-06-24,10:12:25,Import,CN,PORT_40,OM,848190,I4PNCD6,Z64QME2,219.5,5.0,5.194,LINE_MODE_10,72.2
70895172,2020-06-24,04:18:12,Import,SG,PORT_20,KR,293690,WMWCJQW,2TWPP77,1768050.0,500.0,500.1,LINE_MODE_10,46.8
76253106,2020-06-24,13:01:06,Import,GB,PORT_40,DJ,300490,3ALI0UB,575N8BW,111.2,0.4,0.393,LINE_MODE_40,29.6
57961485,2020-06-24,11:24:45,Import,US,PORT_20,BG,382499,9LL8PW0,O9QXSRZ,1562.5,125.0,121.088,LINE_MODE_10,26.0
92349207,2020-06-24,12:45:27,Import,CN,PORT_30,WS,640419,QVG8ZHQ,W01DYR6,28654.6,107.0,102.474,LINE_MODE_40,12.8
38099231,2020-06-24,03:03:11,Import,JP,PORT_30,SD,290539,QSODZ6M,7TTJVAJ,4953000.0,19500.0,20391.15,LINE_MODE_10,10.9
74982651,2020-06-24,07:06:51,Import,CN,PORT_40,GN,442090,LS9C9Z6,WRC5UFS,83465.2,917.2,970.691,LINE_MWIDNS,109.7
41285183,2020-06-24,11:14:23,Import,US,PORT_20,SI,880330,62L4ZHF,K1LCNE0,16562.7,7.0,6.788,LINE_MODE_40,20.7
95671542,2020-06-24,04:37:42,Import,CN,PORT_33,GN,392690,Q31SRQE,X5EDFP1,1372.8,2288.0,2208.378,LINE_MODE_10,23.7
22956404,2020-06-24,08:30:44,Import,CN,PORT_40,ES,560900,FJ1QR17,BXKQ68A,334700.0,1000.0,984.2,LINE_MODE_40,30.3
58815725,2020-06-24,22:02:05,Import,CN,PORT_16,MG,841459,01VZ827,FT3D2MM,128200.0,2000.0,2038.24,LINE_6LCJR5,4.4
68672104,2020-06-24,04:39:04,Import,CN,PORT_16,GG,210610,XWSKRS7,WQG5VEC,6360200.0,14000.0,14782.88,LINE_MODE_10,114.2
88604908,2020-06-24,23:56:28,Import,CN,PORT_20,TT,960390,2O7Z068,HBJXEK9,36785.1,2343.0,2418.445,LINE_MODE_10,67.9
97584292,2020-06-24,20:36:52,Import,CN,PORT_40,CR,481890,117ABMF,1JWFDDB,1794474.0,12540.0,13361.621,LINE_MODE_10,120.3
89710523,2020-06-24,18:43:23,Import,KH,PORT_40,CL,610721,AIMOJ9J,7PN0VA5,43037.19,132.3,132.26,LINE_MODE_40,40.5
20245621,2020-06-24,19:03:01,Import,CN,PORT_20,HN,71080,1E7DTR5,RZBLE2K,26520000.0,100000.0,100070.0,LINE_MODE_10,47.2
20044414,2020-06-24,10:57:34,Import,CN,PORT_30,UG,680293,7ILBCPY,85H6BY6,243864.0,22580.0,23239.336,LINE_MODE_10,66.0
92622429,2020-06-24,05:51:09,Import,CN,PORT_40,WS,841381,GOKYRV2,IL0ECV3,236.36,7.6,8.617,LINE_VZIZJJ,38.9
69420624,2020-06-24,17:54:24,Import,CN,PORT_40,IR,961900,LMF0HBD,3682E0N,2480219.76,6261.6,6100.051,LINE_VZIZJJ,23.7
38888362,2020-06-24,06:11:22,Import,PH,PORT_40,BG,621149,1ST6R17,IA5EWMK,54068.4,414.0,377.965,LINE_MODE_40,8.1
63387490,2020-06-24,08:18:10,Import,CN,PORT_20,GG,841451,UOSOLE0,42VLJD6,945612.8,2336.0,2315.443,LINE_MODE_10,40.9
50000248,2020-06-24,00:25:28,Import,CN,PORT_20,MN,442199,86URLQC,AWP1DR4,19600.0,24500.0,23573.9,LINE_MODE_10,21.7
68201421,2020-06-24,01:26:21,Import,IE,PORT_40,MG,340119,JQ0HT0Q,UBK0QYT,159.0,2.0,2.001,LINE_A5IT1U,41.2
98855042,2020-06-24,18:16:02,Import,CN,PORT_20,MN,950510,Q7OEUEH,BI7G8OF,5010.0,50.0,50.76,LINE_MODE_10,56.7
89470291,2020-06-24,18:07:31,Import,TW,PORT_20,SV,950300,7KGLWW5,MU9EL9Z,414.78,6.2,6.297,LINE_MODE_10,57.1
96790818,2020-06-24,01:08:18,Import,CN,PORT_40,TT,847170,3P7FN5Q,6H4HENR,591.56,0.2,0.205,LINE_W5AYVM,58.6
35709118,2020-06-24,00:39:58,Import,CN,PORT_30,BA,850440,O5XR99P,LWOBIKP,13848.3,223.0,217.916,LINE_MODE_10,31.6
40352920,2020-06-24,19:48:40,Import,PK,PORT_40,PG,901849,P6Z3XIJ,Z64QME2,65340.0,150.0,153.93,LINE_MODE_10,64.0
13615793,2020-06-24,19:17:53,Import,CN,PORT_40,TH,903180,PY5GV7G,H1I7Z83,11304.0,360.0,365.292,LINE_MODE_10,56.4
73296710,2020-06-24,23:31:50,Import,SI,PORT_40,LV,848790,NXZGW6G,IU5QO7Q,20536.8,43.0,38.475,LINE_MODE_10,33.1
61973568,2020-06-24,11:40:48,Import,FR,PORT_16,FJ,420222,HNC6704,ZYZ8542,6073.47,17.9,17.939,LINE_B12OMY,48.1
67035362,2020-06-24,11:28:02,Import,CN,PORT_20,PL,851770,HAVQKQV,H1I7Z83,3184.5,15.0,14.328,LINE_MODE_10,17.1
55026092,2020-06-24,09:33:32,Import,US,PORT_150,MG,760200,HBS09SZ,B5PCFUV,129193.4,13183.0,13712.957,LINE_MODE_10,73.2
65807672,2020-06-24,00:26:32,Import,CN,PORT_20,WS,950639,M8WEOIV,2OQZJ37,640.8,24.0,22.805,LINE_MODE_10,13.8
95818826,2020-06-24,21:16:26,Import,CN,PORT_62,AM,293220,WM8IP91,SGIN34Y,53050.8,33.0,40.215,LINE_MODE_10,103.0
75439630,2020-06-25,00:07:10,Import,CN,PORT_40,PG,820559,Y1519MH,P4TQ6NU,37887.5,2165.0,2210.898,LINE_MODE_10,60.7
48845631,2020-06-25,22:49:51,Import,CN,PORT_20,PL,620453,GS3MY9A,SFCTSZU,2280.0,57.0,59.605,LINE_MODE_10,10.9
87856563,2020-06-25,18:24:03,Import,CN,PORT_40,ZZ,854370,6NOJ404,MU9EL9Z,32.78,14.9,13.348,LINE_MODE_40,26.0
54520473,2020-06-25,16:22:33,Import,CN,PORT_20,WS,290399,LPHFCHL,ZSZH94T,87010.0,100.0,97.47,LINE_MODE_10,30.0
16424779,2020-06-25,12:30:19,Import,CA,PORT_40,BA,731815,IBUYGXB,6ZQTY16,4.4,2.0,1.943,LINE_MODE_10,28.0
28108174,2020-06-25,02:53:34,Import,CN,PORT_20,MN,690722,TTHDVPH,IL0ECV3,2237063.5,67585.0,70910.182,LINE_MWIDNS,7.2
89339399,2020-06-25,09:13:59,Import,JP,PORT_40,SV,850760,LYSH3SC,PF1L1IG,99.0,1.8,1.731,LINE_MWIDNS,15.4
16780835,2020-06-25,19:40:35,Import,CN,PORT_40,WS,294190,JLFF0TC,MERG44D,455418.0,60.0,62.622,LINE_MODE_10,75.5
72020652,2020-06-25,12:56:12,Import,CN,PORT_20,ZZ,950790,GKLIYC0,TNBC1SB,1410.86,58.3,55.98,LINE_VZIZJJ,14.4
40117028,2020-06-25,13:45:08,Import,JP,PORT_30,CR,391530,4643MYS,QLBGH3C,386031.6,24588.0,23904.454,LINE_MODE_10,28.3
65406602,2020-06-25,07:02:02,Import,CN,PORT_40,FJ,851650,QWC2O8J,5OFKR5C,18830100.9,12571.0,13013.499,LINE_MWIDNS,69.9
13415560,2020-06-25,01:12:40,Import,IT,PORT_40,FJ,442010,HTCHOL5,LBW8NB5,150.0,12.0,12.074,LINE_W6UCD9,44.8
44174347,2020-06-25,05:31:07,Import,GB,PORT_16,HN,320990,7CJ5XRY,QWSAOF1,736504.08,800.2,884.253,LINE_W6UCD9,32.1
14814805,2020-06-25,12:53:25,Import,CN,PORT_20,TH,70310,1GF6R73,RXRNKLD,4545600.0,48000.0,48417.6,LINE_MODE_10,52.4
55222982,2020-06-25,14:15:02,Import,CN,PORT_40,HN,200819,GS29R3V,W0FXX8G,8404490.0,39700.0,41494.44,LINE_MODE_40,4.5
64359549,2020-06-25,03:03:09,Import,MY,PORT_33,AT,940421,4BVC0X8,S3HW1T9,683928.0,2520.0,2612.484,LINE_MODE_10,70.9
20169178,2020-06-25,16:00:58,Import,CN,PORT_40,LV,844130,F9USP9F,PF1L1IG,292072.0,880.0,921.536,LINE_MWIDNS,5.8
99989528,2020-06-25,01:00:08,Import,US,PORT_30,ES,841989,EHKP9CU,VVFLVNF,33047.98,79.1,80.856,LINE_MODE_10,61.3
92267145,2020-06-25,00:45:45,Import,CN,PORT_40,MG,670420,HMUWJ5P,Z1FZTV1,464032.4,26.0,27.006,LINE_MODE_10,72.2
48542645,2020-06-25,16:24:05,Import,CN,PORT_40,RS,392321,9X0Z84R,XUR1GYY,15413.75,2802.5,3105.843,LINE_MODE_10,38.8
79638785,2020-06-25,18:13:05,Import,US,PORT_33,FJ,491110,L4M81IG,4QC013K,2.38,3.4,3.464,LINE_MODE_10,59.0
89652194,2020-06-25,09:07:14,Import,ID,PORT_30,LR,691090,YDMHTLK,OLQ4X81,1996.4,92.0,99.489,LINE_MODE_10,186.3
90381359,2020-06-25,18:39:59,Import,PH,PORT_30,UZ,903089,DO66FAV,DZP9PQT,237.6,3.0,2.683,LINE_MODE_10,33.5
33771421,2020-06-25,00:13:01,Import,KR,PORT_40,ZZ,711719,CENWHHN,ZHFKR8O,7.2,4.0,4.003,LINE_MODE_10,47.2
24053431,2020-06-25,02:46:31,Import,US,PORT_30,IR,848060,RMNINYE,P965R6I,770391.0,810.0,870.199,LINE_MODE_10,8.6
40279850,2020-06-25,08:10:50,Import,CN,PORT_40,AT,901910,0BA5942,IB17J2O,47642.4,9162.0,9264.614,LINE_MODE_10,54.1
25134909,2020-06-25,19:19:09,Import,CN,PORT_40,FJ,390469,UIBL85Z,SS76UZ1,14670331.2,9072.0,8679.182,LINE_MODE_10,18.1
28755675,2020-06-25,04:41:15,Import,CN,PORT_40,SD,830890,UHYWN3J,LETKC3T,3142.4,32.0,32.758,LINE_W6UCD9,56.3
94785349,2020-06-25,17:19:49,Import,VN,PORT_30,SV,940169,FWVNMKK,KILND1W,109566.8,1526.0,1582.004,LINE_MODE_10,70.9
45301940,2020-06-25,17:12:20,Import,CN,PORT_40,GU,940490,HJZFZWP,164HFIX,10164.0,440.0,447.128,LINE_MODE_40,51.4
13137514,2020-06-25,16:22:34,Import,US,PORT_40,GN,820790,2JG2DMY,9FG3Z7I,6644.7,96.3,86.3,LINE_MODE_10,31.6
68511619,2020-06-25,01:04:19,Import,CN,PORT_30,MN,845180,VC42F9E,7DPJTV9,146987064.0,2940.0,2797.998,LINE_MODE_10,14.8
98454640,2020-06-25,23:10:40,Import,US,PORT_20,AM,870323,709VF5M,65PX0KP,6223975.9,1693.0,1635.777,LINE_MODE_10,24.4
49929067,2020-06-25,04:03:07,Import,CN,PORT_40,OM,401693,KH39Z8W,TDT9OOR,441.14,16.1,16.546,LINE_MODE_40,59.0
78766971,2020-06-25,02:18:51,Import,CN,PORT_30,JP,830890,A79528E,HGOZVPV,3142.4,32.0,31.222,LINE_MODE_10,30.7
46401764,2020-06-25,17:06:44,Import,US,PORT_20,AM,853670,GHP985Y,ZVDB84J,241.58,0.2,0.201,LINE_MODE_10,49.5
53973181,2020-06-25,19:49:01,Import,CN,PORT_30,TT,210390,25P6P1F,2TYD322,1080000.0,40000.0,40828.0,LINE_MODE_10,60.4
97141320,2020-06-25,07:42:00,Import,SE,PORT_20,MN,851762,I7V3MUH,O1FDZP8,5573.73,5.9,6.154,LINE_MODE_10,106.0
77320600,2020-06-25,16:36:40,Import,JP,PORT_40,GU,392490,9KQBFDU,WE7ZDTY,13.09,11.9,11.736,LINE_MWIDNS,31.6
12306234,2020-06-25,14:47:54,Import,JP,PORT_40,GU,740400,52V8T8F,FRELKEF,117964.6,19994.0,20377.885,LINE_MODE_10,59.4
15178731,2020-06-25,02:54:51,Import,GB,PORT_30,LR,621420,VCSCJE2,2K12IBG,1425.0,12.5,14.133,LINE_MODE_10,44.1
25611523,2020-06-25,18:46:43,Import,JP,PORT_20,PY,400911,XP8WWOB,XQDQN9E,3628.8,8.0,7.998,LINE_MODE_10,46.5
72095707,2020-06-25,17:27:07,Import,CN,PORT_20,TH,630392,DTOMOQN,GQYT6GB,459.2,14.0,14.108,LINE_MODE_10,51.8
90928855,2020-06-25,09:40:55,Import,NL,PORT_16,SI,291631,117ABMF,T92NP86,17508150.0,24750.0,25584.075,LINE_MODE_10,68.9
37096755,2020-06-25,09:39:15,Import,JP,PORT_20,CL,854239,2X4EYL7,EJJWKKF,1170.4,28.0,27.544,LINE_MODE_40,29.9
27292754,2020-06-25,23:03:14,Import,CA,PORT_30,IL,285390,13TBSGQ,EOHTKSK,999795.6,4.5,4.316,LINE_MODE_40,13.8
17872201,2020-06-25,11:46:01,Import,US,PORT_20,GN,760200,8CD67PT,H0FF0PI,91218.4,9308.0,9407.596,LINE_MODE_10,53.8
53525227,2020-06-25,02:59:07,Import,CZ,PORT_40,RS,870899,FKPMBX3,SC03Z0S,175.0,25.0,26.938,LINE_MODE_10,9.8
25255601,2020-06-25,17:22:41,Import,CN,PORT_30,MG,630710,N8TEVSR,L8X60FC,528.95,74.5,87.809,LINE_MODE_10,55.5
46909393,2020-06-25,00:51:13,Import,BG,PORT_40,IR,121190,Z10913L,KT9R4UI,2399.6,4.0,4.059,LINE_MODE_10,56.4
39566571,2020-06-25,09:18:51,Import,CN,PORT_40,PY,940180,OT1NUHM,00G1AQM,36.0,30.0,29.271,LINE_MODE_40,24.7
52902360,2020-06-25,07:06:00,Import,CN,PORT_16,SV,440890,HDAMQLL,HCFUXUB,36025753.5,17985.0,18096.507,LINE_MODE_10,50.8
12723655,2020-06-25,14:00:55,Import,CN,PORT_16,EC,330790,UD4BZPB,8IEFZMQ,262525.5,1285.0,1328.305,LINE_MODE_40,62.9
72142484,2020-06-25,15:18:44,Import,IT,PORT_20,NO,392620,2DPP1OW,HR8ZSXT,33.11,0.7,0.731,LINE_MODE_10,75.9
36879309,2020-06-25,01:39:09,Import,AT,PORT_151,TH,848190,OWKN8VD,1UUHDIF,30.73,0.7,0.67,LINE_LC6XBR,14.1
87927175,2020-06-25,15:52:55,Import,CN,PORT_20,JP,842240,NUZUD5H,73IBEM8,1810238.0,1180.0,1062.012,LINE_MODE_10,27.4
15789485,2020-06-25,14:18:05,Import,US,PORT_40,CA,620590,BOR1OF6,BNXBQ82,48.75,0.5,0.452,LINE_MODE_10,22.0
39174949,2020-06-25,17:59:49,Import,VN,PORT_20,CA,610910,DTBL7MH,H0CGXLY,1469.52,94.2,97.657,LINE_MODE_10,70.9
84525024,2020-06-25,05:34:24,Import,CN,PORT_40,CL,670210,5L2HV2D,6CK3AID,234.0,90.0,87.678,LINE_MODE_10,29.7
23531133,2020-06-25,12:13:33,Import,CN,PORT_30,LV,940550,PY1TV9Y,DB41KON,15572.4,114.0,119.096,LINE_MODE_10,10.2
72621343,2020-06-25,17:03:43,Import,IT,PORT_40,SV,850152,IW34398,328871B,56541.0,4010.0,3968.697,LINE_VZIZJJ,33.9
18561560,2020-06-25,09:19:20,Import,CN,PORT_40,NO,392640,JD62UQS,BVAJMF0,1404.0,360.0,362.232,LINE_VZIZJJ,44.8
96523579,2020-06-25,06:10:19,Import,JO,PORT_20,HN,620461,9GPKYSK,EKF4RCH,41053.6,14.0,13.604,LINE_MODE_40,22.0
57540793,2020-06-25,18:01:13,Import,CN,PORT_40,WS,382499,VXR488U,B8ZNRB1,77490.0,1148.0,1367.773,LINE_MWIDNS,94.3
57982326,2020-06-25,21:48:06,Import,CN,PORT_20,NO,392310,YHT20CA,YXIEEAY,4.8,1.5,1.46,LINE_MODE_10,29.0
16359500,2020-06-25,01:38:20,Import,CN,PORT_40,GU,847130,TR2GNIX,4H3GLCF,7153.68,2.4,2.487,LINE_MODE_40,64.6
90865388,2020-06-25,14:31:08,Import,CN,PORT_40,MG,621290,QXGYEUF,9UP4MN8,13024.0,110.0,109.142,LINE_MODE_40,35.5
81235734,2020-06-25,05:52:54,Import,JP,PORT_10,IR,330430,05XSCCC,SMCBG0F,1811.8,2.0,1.938,LINE_MODE_40,20.4
85143403,2020-06-25,03:24:43,Import,US,PORT_16,CR,902610,L06E37L,IRL334O,42631.2,72.0,65.506,LINE_MWIDNS,16.7
15011720,2020-06-25,15:15:20,Import,JP,PORT_30,FJ,392690,OFP5SSW,KZI5RLG,31.6,1.0,1.026,LINE_MODE_10,64.0
94863493,2020-06-25,21:26:13,Import,CN,PORT_30,LR,420100,HJQ2F2M,ZIPN9R4,35.4,3.0,2.894,LINE_MODE_40,17.4
93743939,2020-06-25,04:42:59,Import,CN,PORT_40,BA,392690,8ZP6L9P,0LP59HN,27.0,45.0,44.626,LINE_W6UCD9,35.2
89222966,2020-06-25,17:05:26,Import,SG,PORT_20,AT,852580,DPATOHY,HCBIBZJ,19.21,0.1,0.095,LINE_MODE_10,15.8
15931942,2020-06-25,17:24:22,Import,CN,PORT_40,NG,950629,XBJ8FHO,8IQQIC3,2316.16,5.6,5.073,LINE_MODE_10,19.9
89407021,2020-06-25,06:33:01,Import,JP,PORT_30,DJ,711319,4HI8ZIY,UDIEOOS,10129.12,0.2,0.229,LINE_MODE_10,47.9
85535068,2020-06-25,03:12:28,Import,CN,PORT_20,SD,392690,BZQ92C1,LUOME44,6.0,10.0,9.151,LINE_MODE_10,12.4
66181055,2020-06-25,09:57:35,Import,CN,PORT_40,HU,420299,51SH41B,XK5S95C,116.4,12.0,12.404,LINE_MODE_40,62.9
18977912,2020-06-25,08:10:32,Import,CN,PORT_40,AM,847710,RF4RPLN,NZYR5VR,7623724.0,14360.0,14793.672,LINE_MODE_40,60.6
92832988,2020-06-25,14:24:28,Import,US,PORT_16,AT,851762,ORLTGKO,V5DFC33,683950.0,500.0,496.1,LINE_MODE_10,41.5
28725432,2020-06-25,22:29:12,Import,FR,PORT_40,HU,391890,1BAJWPL,SK0HQC0,260.0,200.0,180.492,LINE_MODE_40,16.8
21347750,2020-06-25,01:15:50,Import,DK,PORT_30,HU,940320,1O3LQ15,UVP8AH2,2280.0,50.0,48.06,LINE_MODE_40,15.1
20045008,2020-06-25,07:31:28,Import,CN,PORT_40,WS,960719,QZGNKLD,TZM515V,83.1,3.0,2.682,LINE_W6UCD9,27.9
13683379,2020-06-25,19:00:19,Import,CN,PORT_20,IR,732690,8K0VD22,41W8AHR,55218.0,36812.0,33182.705,LINE_MODE_40,17.7
23630830,2020-06-25,00:47:10,Import,IN,PORT_20,NO,732020,8A7CFD8,XF4RV9T,2621589.68,18685.6,19081.735,LINE_MODE_10,60.7
35402197,2020-06-25,14:48:37,Import,IT,PORT_20,PL,711719,WZJHX2Y,NUDKKEY,0.54,0.3,0.304,LINE_MODE_10,55.1
74944936,2020-06-25,22:18:16,Import,DE,PORT_20,GU,847990,H17LH1U,ZNDMJEY,428.83,1.9,1.935,LINE_MODE_10,58.7
48992785,2020-06-25,22:46:25,Import,JP,PORT_10,OM,950300,X54EH0T,VQ3H8SV,6004.4,8.5,8.659,LINE_W6UCD9,59.0
51138578,2020-06-25,13:17:38,Import,IT,PORT_30,TT,621510,J1QQRGT,9SFYU1O,141.0,0.2,0.209,LINE_MODE_10,11.8
